week_start,trading_day,date,partial_model
2024-12-17,3.0,2024-12-19,Downside
2024-12-17,4.0,2024-12-17,Outside
2024-12-17,5.0,2024-12-17,Outside
2024-12-24,1.0,2024-12-24,N/A
2024-12-24,2.0,2024-12-25,Undefined
2024-12-24,3.0,2024-12-26,Outside
2024-12-24,4.0,2024-12-24,Upside
2024-12-24,5.0,2024-12-24,Outside
2024-12-31,1.0,2024-12-31,N/A
2024-12-31,2.0,2025-01-01,Undefined
2024-12-31,3.0,2025-01-02,Upside
2024-12-31,4.0,2024-12-31,Upside
2024-12-31,5.0,2024-12-31,Undefined
2025-01-07,1.0,2025-01-07,N/A
2025-01-07,2.0,2025-01-08,Downside
2025-01-07,3.0,2025-01-09,Upside
2025-01-07,4.0,2025-01-07,Upside
2025-01-07,5.0,2025-01-07,Outside
2025-01-14,1.0,2025-01-14,N/A
2025-01-14,2.0,2025-01-15,Upside
2025-01-14,3.0,2025-01-16,Downside
2025-01-14,4.0,2025-01-14,Outside
2025-01-14,5.0,2025-01-14,Undefined
2025-01-21,1.0,2025-01-21,N/A
2025-01-21,2.0,2025-01-22,Downside
2025-01-21,3.0,2025-01-23,Outside
2025-01-21,4.0,2025-01-21,Downside
2025-01-21,5.0,2025-01-21,Outside
2025-01-28,1.0,2025-01-28,N/A
2025-01-28,2.0,2025-01-29,Outside
2025-01-28,3.0,2025-01-30,Upside
2025-01-28,4.0,2025-01-28,Downside
2025-01-28,5.0,2025-01-28,Undefined
